position_number,position_description,name,dob,nationality,value
1,Goalkeeper,Asmir Begovic,"Jun 20, 1987 (32)",Bosnia-Herzegovina / Canada,£2.16m
90,Goalkeeper,Antonio Donnarumma,"Jul 7, 1990 (29)",Italy,£360k
13,Centre-Back,Alessio Romagnoli,"Jan 12, 1995 (25)",Italy,£32.40m
22,Centre-Back,Mateo Musacchio,"Aug 26, 1990 (29)",Argentina / Italy,£8.10m
43,Centre-Back,Léo Duarte,"Jul 17, 1996 (23)",Brazil,£5.40m
24,Centre-Back,Simon Kjaer,"Mar 26, 1989 (31)",Denmark,£4.68m
46,Centre-Back,Matteo Gabbia,"Oct 21, 1999 (20)",Italy,£2.43m
19,Left-Back,Theo Hernández,"Oct 6, 1997 (22)",France / Spain,£28.80m
12,Right-Back,Andrea Conti,"Mar 2, 1994 (26)",Italy,£10.80m
2,Right-Back,Davide Calabria,"Dec 6, 1996 (23)",Italy,£8.55m
4,Defensive Midfield,Ismaël Bennacer,"Dec 1, 1997 (22)",Algeria / France,£15.75m
20,Defensive Midfield,Lucas Biglia,"Jan 30, 1986 (34)",Argentina / Italy,£2.52m
79,Central Midfield,Franck Kessié,"Dec 19, 1996 (23)",Cote d'Ivoire,£18.00m
5,Central Midfield,Giacomo Bonaventura,"Aug 22, 1989 (30)",Italy,£8.55m
33,Central Midfield,Rade Krunic,"Oct 7, 1993 (26)",Bosnia-Herzegovina,£5.85m
56,Right Midfield,Alexis Saelemaekers,"Jun 27, 1999 (20)",Belgium,£5.67m
93,Left Midfield,Diego Laxalt,"Feb 7, 1993 (27)",Uruguay / Italy,£4.95m
39,Attacking Midfield,Lucas Paquetá,"Aug 27, 1997 (22)",Brazil / Portugal,£20.25m
10,Left Winger,Hakan Calhanoglu,"Feb 8, 1994 (26)",Turkey / Germany,£13.05m
7,Right Winger,Samu Castillejo,"Jan 18, 1995 (25)",Spain,£9.90m
18,Second Striker,Ante Rebic,"Sep 21, 1993 (26)",Croatia,£21.60m
17,Centre-Forward,Rafael Leão,"Jun 10, 1999 (20)",Portugal / Angola,£18.00m
21,Centre-Forward,Zlatan Ibrahimovic,"Oct 3, 1981 (38)",Sweden / Bosnia-Herzegovina,£2.52m
1,Goalkeeper,Thomas Strakosha,"Mar 19, 1995 (25)",Albania,£18.00m
24,Goalkeeper,Silvio Proto,"May 23, 1983 (36)",Belgium / Italy,£293k
23,Goalkeeper,Guido Guerrieri,"Feb 25, 1996 (24)",Italy,£270k
3,Centre-Back,Luiz Felipe,"Mar 22, 1997 (23)",Brazil / Italy,£14.40m
33,Centre-Back,Francesco Acerbi,"Feb 10, 1988 (32)",Italy,£10.80m
4,Centre-Back,Patric,"Apr 17, 1993 (27)",Spain,£5.85m
93,Centre-Back,Denis Vavro,"Apr 10, 1996 (24)",Slovakia,£5.85m
26,Centre-Back,Stefan Radu,"Oct 22, 1986 (33)",Romania,£3.60m
15,Centre-Back,Bastos,"Mar 27, 1991 (29)",Angola,£2.88m
13,Centre-Back,Nicolò Armini,"Mar 7, 2001 (19)",Italy,£180k
49,Centre-Back,Jorge Silva,"Feb 4, 1999 (21)",Portugal,£45k
5,Left-Back,Jordan Lukaku,"Jul 25, 1994 (25)",Belgium / DR Congo,£3.60m
6,Defensive Midfield,Lucas Leiva,"Jan 9, 1987 (33)",Brazil / Italy,£5.40m
21,Central Midfield,Sergej Milinkovic-Savic,"Feb 27, 1995 (25)",Serbia / Spain,£57.60m
32,Central Midfield,Danilo Cataldi,"Aug 6, 1994 (25)",Italy,£2.88m
16,Central Midfield,Marco Parolo,"Jan 25, 1985 (35)",Italy,£1.44m
29,Right Midfield,Manuel Lazzari,"Nov 29, 1993 (26)",Italy,£13.05m
77,Right Midfield,Adam Marusic,"Oct 17, 1992 (27)",Montenegro / Serbia,£4.95m
8,Right Midfield,Djavan Anderson,"Apr 21, 1995 (24)",Netherlands / Jamaica,£270k
22,Left Midfield,Jony,"Jul 9, 1991 (28)",Spain,£6.12m
19,Left Midfield,Senad Lulic,"Jan 18, 1986 (34)",Bosnia-Herzegovina / Switzerland,£2.52m
10,Attacking Midfield,Luis Alberto,"Sep 28, 1992 (27)",Spain,£39.60m
28,Attacking Midfield,André Anderson,"Sep 23, 1999 (20)",Italy / Brazil,£653k
-,Left Winger,Ricardo Kishna,"Jan 4, 1995 (25)",Netherlands / Suriname,£360k
34,Right Winger,Bobby Adekanye,"Feb 14, 1999 (21)",Netherlands / Nigeria,£473k
11,Second Striker,Joaquín Correa,"Aug 13, 1994 (25)",Argentina / Italy,£27.45m
17,Centre-Forward,Ciro Immobile,"Feb 20, 1990 (30)",Italy,£36.00m
20,Centre-Forward,Felipe Caicedo,"Sep 5, 1988 (31)",Ecuador / Spain,£4.32m
95,Goalkeeper,Pierluigi Gollini,"Mar 18, 1995 (25)",Italy,£11.70m
57,Goalkeeper,Marco Sportiello,"May 10, 1992 (27)",Italy,£1.80m
31,Goalkeeper,Francesco Rossi,"Apr 27, 1991 (28)",Italy,£90k
2,Centre-Back,Rafael Tolói,"Oct 10, 1990 (29)",Brazil / Italy,£10.80m
19,Centre-Back,Berat Djimsiti,"Feb 19, 1993 (27)",Albania / Switzerland,£10.80m
3,Centre-Back,Mattia Caldara,"May 5, 1994 (25)",Italy,£9.90m
6,Centre-Back,José Luis Palomino,"Jan 5, 1990 (30)",Argentina,£7.20m
4,Centre-Back,Bosko Sutalo,"Jan 1, 2000 (20)",Croatia,£2.88m
8,Left-Back,Robin Gosens,"Jul 5, 1994 (25)",Germany / Netherlands,£18.00m
7,Left-Back,Lennart Czyborra,"May 3, 1999 (20)",Germany,£2.88m
21,Right-Back,Timothy Castagne,"Dec 5, 1995 (24)",Belgium,£14.40m
33,Right-Back,Hans Hateboer,"Jan 9, 1994 (26)",Netherlands,£10.80m
22,Right-Back,Raoul Bellanova,"May 17, 2000 (19)",Italy,£810k
15,Defensive Midfield,Marten de Roon,"Mar 29, 1991 (29)",Netherlands,£17.10m
5,Defensive Midfield,Adrien Tamèze,"Feb 4, 1994 (26)",France / Cameroon,£4.32m
11,Central Midfield,Remo Freuler,"Apr 15, 1992 (28)",Switzerland,£18.00m
88,Central Midfield,Mario Pasalic,"Feb 9, 1995 (25)",Croatia,£14.40m
18,Central Midfield,Ruslan Malinovskyi,"May 4, 1993 (26)",Ukraine,£9.90m
72,Second Striker,Josip Ilicic,"Jan 29, 1988 (32)",Slovenia / Croatia,£15.75m
10,Second Striker,Papu Gómez,"Feb 15, 1988 (32)",Argentina / Italy,£11.70m
91,Centre-Forward,Duván Zapata,"Apr 1, 1991 (29)",Colombia,£32.40m
9,Centre-Forward,Luis Muriel,"Apr 16, 1991 (29)",Colombia,£13.50m
69,Goalkeeper,Bartlomiej Dragowski,"Aug 19, 1997 (22)",Poland,£9.90m
1,Goalkeeper,Pietro Terracciano,"Mar 8, 1990 (30)",Italy,£360k
33,Goalkeeper,Federico Brancolini,"Jul 14, 2001 (18)",Italy,£270k
4,Centre-Back,Nikola Milenkovic,"Oct 12, 1997 (22)",Serbia,£21.60m
20,Centre-Back,Germán Pezzella,"Jun 27, 1991 (28)",Argentina / Italy,£13.05m
3,Centre-Back,Igor,"Feb 7, 1998 (22)",Brazil,£4.05m
17,Centre-Back,Federico Ceccherini,"May 11, 1992 (27)",Italy,£2.52m
22,Centre-Back,Martín Cáceres,"Apr 7, 1987 (33)",Uruguay,£1.08m
29,Left-Back,Dalbert,"Sep 8, 1993 (26)",Brazil,£8.55m
93,Left-Back,Aleksa Terzic,"Aug 17, 1999 (20)",Serbia,£1.17m
21,Right-Back,Pol Lirola,"Aug 13, 1997 (22)",Spain,£8.55m
23,Right-Back,Lorenzo Venuti,"Apr 12, 1995 (25)",Italy,£1.44m
78,Defensive Midfield,Erick Pulgar,"Jan 15, 1994 (26)",Chile,£10.80m
5,Defensive Midfield,Milan Badelj,"Feb 25, 1989 (31)",Croatia,£2.16m
8,Central Midfield,Gaetano Castrovilli,"Feb 17, 1997 (23)",Italy,£18.00m
88,Central Midfield,Alfred Duncan,"Mar 10, 1993 (27)",Ghana / Italy,£12.15m
24,Central Midfield,Marco Benassi,"Sep 8, 1994 (25)",Italy,£9.90m
19,Central Midfield,Kevin Agudelo,"Nov 14, 1998 (21)",Colombia,£2.43m
11,Left Winger,Riccardo Sottil,"Jun 3, 1999 (20)",Italy,£3.24m
7,Left Winger,Franck Ribéry,"Apr 7, 1983 (37)",France,£2.88m
25,Right Winger,Federico Chiesa,"Oct 25, 1997 (22)",Italy,£43.20m
18,Right Winger,Rachid Ghezzal,"May 9, 1992 (27)",Algeria / France,£4.95m
77,Second Striker,Cyril Théréau,"Apr 24, 1983 (36)",France,£270k
9,Centre-Forward,Christian Kouamé,"Dec 6, 1997 (22)",Cote d'Ivoire,£15.75m
28,Centre-Forward,Dusan Vlahovic,"Jan 28, 2000 (20)",Serbia,£14.40m
63,Centre-Forward,Patrick Cutrone,"Jan 3, 1998 (22)",Italy,£13.95m
28,Goalkeeper,Alessio Cragno,"Jun 28, 1994 (25)",Italy,£14.40m
90,Goalkeeper,Robin Olsen,"Jan 8, 1990 (30)",Sweden / Denmark,£5.85m
1,Goalkeeper,Rafael,"Mar 3, 1982 (38)",Brazil / Italy,£180k
40,Centre-Back,Sebastian Walukiewicz,"Apr 5, 2000 (20)",Poland,£3.24m
23,Centre-Back,Luca Ceppitelli,"Aug 11, 1989 (30)",Italy,£2.52m
15,Centre-Back,Ragnar Klavan,"Oct 30, 1985 (34)",Estonia,£1.08m
19,Centre-Back,Fabio Pisacane,"Jan 28, 1986 (34)",Italy,£1.08m
33,Left-Back,Luca Pellegrini,"Mar 7, 1999 (21)",Italy,£12.15m
22,Left-Back,Charalampos Lykogiannis,"Oct 22, 1993 (26)",Greece,£1.08m
24,Right-Back,Paolo Faragò,"Feb 12, 1993 (27)",Italy,£3.60m
3,Right-Back,Federico Mattiello,"Jul 14, 1995 (24)",Italy,£1.44m
12,Right-Back,Fabrizio Cacciatore,"Oct 8, 1986 (33)",Italy,£720k
17,Defensive Midfield,Christian Oliva,"Jun 1, 1996 (23)",Uruguay,£3.60m
8,Defensive Midfield,Luca Cigarini,"Jun 20, 1986 (33)",Italy,£720k
18,Central Midfield,Nahitan Nández,"Dec 28, 1995 (24)",Uruguay / Italy,£18.90m
6,Central Midfield,Marko Rog,"Jul 19, 1995 (24)",Croatia,£10.80m
21,Central Midfield,Artur Ionita,"Aug 17, 1990 (29)",Moldova / Romania,£3.15m
4,Attacking Midfield,Radja Nainggolan,"May 4, 1988 (31)",Belgium,£14.40m
20,Attacking Midfield,Gastón Pereiro,"Jun 11, 1995 (24)",Uruguay,£7.20m
14,Attacking Midfield,Valter Birsa,"Aug 7, 1986 (33)",Slovenia,£1.08m
10,Second Striker,João Pedro,"Mar 9, 1992 (28)",Brazil / Portugal,£10.80m
26,Second Striker,Daniele Ragatzu,"Sep 21, 1991 (28)",Italy,£293k
99,Centre-Forward,Giovanni Simeone,"Jul 5, 1995 (24)",Argentina / Spain,£12.15m
30,Centre-Forward,Leonardo Pavoletti,"Nov 26, 1988 (31)",Italy,£4.32m
9,Centre-Forward,Alberto Paloschi,"Jan 4, 1990 (30)",Italy,£1.08m
39,Goalkeeper,Salvatore Sirigu,"Jan 12, 1987 (33)",Italy,£5.85m
18,Goalkeeper,Samir Ujkani,"Jul 5, 1988 (31)",Kosovo / Albania,£180k
25,Goalkeeper,Antonio Rosati,"Jun 26, 1983 (36)",Italy,£180k
5,Centre-Back,Armando Izzo,"Mar 2, 1992 (28)",Italy,£14.40m
33,Centre-Back,Nicolas N'Koulou,"Mar 27, 1990 (30)",Cameroon,£9.90m
4,Centre-Back,Lyanco,"Feb 1, 1997 (23)",Brazil / Serbia,£5.85m
36,Centre-Back,Bremer,"Mar 18, 1997 (23)",Brazil,£3.15m
30,Centre-Back,Koffi Djidji,"Nov 30, 1992 (27)",Cote d'Ivoire / France,£2.88m
17,Centre-Back,Wilfried Stephane Singo,"Dec 25, 2000 (19)",Cote d'Ivoire,£135k
15,Left-Back,Cristian Ansaldi,"Sep 20, 1986 (33)",Argentina / Italy,£3.60m
34,Right-Back,Ola Aina,"Oct 8, 1996 (23)",Nigeria / England,£7.20m
29,Right-Back,Lorenzo De Silvestri,"May 23, 1988 (31)",Italy,£2.52m
88,Defensive Midfield,Tomás Rincón,"Jan 13, 1988 (32)",Venezuela,£4.95m
8,Central Midfield,Daniele Baselli,"Mar 12, 1992 (28)",Italy,£6.75m
23,Central Midfield,Soualiho Meïté,"Mar 17, 1994 (26)",France / Cote d'Ivoire,£6.30m
7,Central Midfield,Sasa Lukic,"Aug 13, 1996 (23)",Serbia,£2.88m
21,Left Winger,Álex Berenguer,"Jul 4, 1995 (24)",Spain,£4.32m
24,Right Winger,Simone Verdi,"Jul 12, 1992 (27)",Italy,£11.70m
20,Right Winger,Simone Edera,"Jan 9, 1997 (23)",Italy,£720k
22,Second Striker,Vincenzo Millico,"Aug 12, 2000 (19)",Italy,£1.62m
9,Centre-Forward,Andrea Belotti,"Dec 20, 1993 (26)",Italy,£28.80m
11,Centre-Forward,Simone Zaza,"Jun 25, 1991 (28)",Italy,£6.30m
47,Goalkeeper,Andrea Consigli,"Jan 27, 1987 (33)",Italy,£2.52m
64,Goalkeeper,Alessandro Russo,"Mar 31, 2001 (19)",Italy,£180k
56,Goalkeeper,Gianluca Pegolo,"Mar 25, 1981 (39)",Italy,£135k
31,Centre-Back,Gian Marco Ferrari,"May 15, 1992 (27)",Italy,£7.20m
2,Centre-Back,Marlon,"Sep 7, 1995 (24)",Brazil,£5.85m
19,Centre-Back,Filippo Romagna,"May 26, 1997 (22)",Italy,£4.32m
21,Centre-Back,Vlad Chiriches,"Nov 14, 1989 (30)",Romania,£4.32m
32,Centre-Back,Giangiacomo Magnani,"Oct 4, 1995 (24)",Italy,£2.88m
96,Centre-Back,Leonardo Fontanesi,"Feb 20, 1996 (24)",Italy,£135k
6,Left-Back,Rogério,"Jan 13, 1998 (22)",Brazil,£5.67m
77,Left-Back,Georgios Kyriakopoulos,"Feb 5, 1996 (24)",Greece,£2.16m
33,Left-Back,Alessandro Tripaldelli,"Feb 9, 1999 (21)",Italy,£405k
13,Left-Back,Federico Peluso,"Jan 20, 1984 (36)",Italy,£360k
17,Right-Back,Mert Müldür,"Apr 3, 1999 (21)",Turkey / Austria,£4.05m
22,Right-Back,Jeremy Toljan,"Aug 8, 1994 (25)",Germany / United States,£3.15m
4,Defensive Midfield,Francesco Magnanelli,"Nov 12, 1984 (35)",Italy,£585k
73,Central Midfield,Manuel Locatelli,"Jan 8, 1998 (22)",Italy,£13.95m
14,Central Midfield,Pedro Obiang,"Mar 27, 1992 (28)",Equatorial Guinea / Spain,£4.95m
68,Central Midfield,Mehdi Bourabia,"Aug 7, 1991 (28)",Morocco / France,£2.52m
23,Attacking Midfield,Hamed Junior Traorè,"Feb 16, 2000 (20)",Cote d'Ivoire,£12.15m
10,Attacking Midfield,Filip Djuricic,"Jan 30, 1992 (28)",Serbia,£1.80m
7,Left Winger,Jeremie Boga,"Jan 3, 1997 (23)",Cote d'Ivoire / France,£14.40m
28,Left Winger,Lukas Haraslin,"May 26, 1996 (23)",Slovakia,£1.44m
25,Right Winger,Domenico Berardi,"Aug 1, 1994 (25)",Italy,£17.10m
11,Centre-Forward,Grégoire Defrel,"Jun 17, 1991 (28)",Martinique / France,£8.55m
9,Centre-Forward,Francesco Caputo,"Aug 6, 1987 (32)",Italy,£4.95m
18,Centre-Forward,Giacomo Raspadori,"Feb 18, 2000 (20)",Italy,£563k
92,Goalkeeper,Ionut Radu,"May 28, 1997 (22)",Romania,£8.55m
1,Goalkeeper,Luigi Sepe,"May 8, 1991 (28)",Italy,£3.60m
34,Goalkeeper,Simone Colombi,"Jul 1, 1991 (28)",Italy,£585k
2,Centre-Back,Simone Iacoponi,"Apr 30, 1987 (32)",Italy,£1.08m
3,Centre-Back,Kastriot Dermaku,"Jan 15, 1992 (28)",Albania / Italy,£720k
22,Centre-Back,Bruno Alves,"Nov 27, 1981 (38)",Portugal / Brazil,£720k
28,Left-Back,Riccardo Gagliolo,"Apr 28, 1990 (29)",Sweden / Italy,£2.16m
97,Left-Back,Giuseppe Pezzella,"Nov 29, 1997 (22)",Italy,£2.16m
5,Left-Back,Vasco Regini,"Sep 9, 1990 (29)",Italy,£653k
36,Right-Back,Matteo Darmian,"Dec 2, 1989 (30)",Italy,£5.85m
16,Right-Back,Vincent Laurini,"Jun 10, 1989 (30)",France / Italy,£990k
10,Defensive Midfield,Hernani,"Mar 27, 1994 (26)",Brazil,£2.88m
15,Defensive Midfield,Gastón Brugman,"Sep 7, 1992 (27)",Uruguay / Italy,£1.80m
21,Defensive Midfield,Matteo Scozzarella,"Jun 5, 1988 (31)",Italy,£720k
8,Central Midfield,Alberto Grassi,"Mar 7, 1995 (25)",Italy,£4.95m
33,Central Midfield,Juraj Kucka,"Feb 26, 1987 (33)",Slovakia,£3.60m
19,Central Midfield,Jasmin Kurtic,"Jan 10, 1989 (31)",Slovenia,£3.15m
17,Central Midfield,Antonino Barillà,"Apr 1, 1988 (32)",Italy,£1.08m
27,Left Winger,Gervinho,"May 27, 1987 (32)",Cote d'Ivoire,£4.95m
44,Right Winger,Dejan Kulusevski,"Apr 25, 2000 (19)",Sweden / North Macedonia,£28.35m
7,Right Winger,Yann Karamoh,"Jul 8, 1998 (21)",France / Cote d'Ivoire,£8.10m
93,Right Winger,Mattia Sprocati,"Apr 28, 1993 (26)",Italy,£1.26m
26,Right Winger,Luca Siligardi,"Jan 26, 1988 (32)",Italy,£495k
20,Second Striker,Gianluca Caprari,"Jul 30, 1993 (26)",Italy,£5.85m
9,Centre-Forward,Roberto Inglese,"Nov 12, 1991 (28)",Italy,£10.80m
11,Centre-Forward,Andreas Cornelius,"Mar 16, 1993 (27)",Denmark,£7.20m
88,Centre-Forward,Andrea Adorante,"Feb 5, 2000 (20)",Italy,£405k
28,Goalkeeper,Lukasz Skorupski,"May 5, 1991 (28)",Poland,£4.95m
1,Goalkeeper,Angelo da Costa,"Nov 12, 1983 (36)",Brazil / Italy,£180k
97,Goalkeeper,Mouhamadou Sarr,"Jan 5, 1997 (23)",Senegal / Italy,£90k
20,Goalkeeper,Sebastian Breza,"Mar 15, 1998 (22)",Canada / Norway,£68k
4,Centre-Back,Stefano Denswil,"May 7, 1993 (26)",Netherlands / Suriname,£4.32m
13,Centre-Back,Mattia Bani,"Dec 10, 1993 (26)",Italy,£2.16m
25,Centre-Back,Gabriele Corbo,"Jan 11, 2000 (20)",Italy,£653k
23,Centre-Back,Danilo,"May 10, 1984 (35)",Brazil / Italy,£495k
35,Left-Back,Mitchell Dijks,"Feb 9, 1993 (27)",Netherlands,£3.60m
14,Right-Back,Takehiro Tomiyasu,"Nov 5, 1998 (21)",Japan,£12.15m
15,Right-Back,Ibrahima Mbaye,"Nov 19, 1994 (25)",Senegal,£2.16m
5,Defensive Midfield,Gary Medel,"Aug 3, 1987 (32)",Chile / Spain,£2.16m
8,Central Midfield,Nicolás Domínguez,"Jun 28, 1998 (21)",Argentina / Italy,£13.95m
21,Central Midfield,Roberto Soriano,"Feb 8, 1991 (29)",Italy / Germany,£5.85m
32,Central Midfield,Mattias Svanberg,"Jan 5, 1999 (21)",Sweden,£4.50m
30,Central Midfield,Jerdy Schouten,"Jan 12, 1997 (23)",Netherlands,£2.88m
16,Central Midfield,Andrea Poli,"Sep 29, 1989 (30)",Italy,£2.16m
11,Left Midfield,Ladislav Krejci,"Jul 5, 1992 (27)",Czech Republic,£1.98m
10,Left Winger,Nicola Sansone,"Sep 10, 1991 (28)",Italy / Germany,£5.40m
7,Right Winger,Riccardo Orsolini,"Jan 24, 1997 (23)",Italy,£18.00m
17,Right Winger,Andreas Skov Olsen,"Dec 29, 1999 (20)",Denmark,£6.03m
99,Centre-Forward,Musa Barrow,"Nov 14, 1998 (21)",The Gambia,£9.90m
9,Centre-Forward,Federico Santander,"Jun 4, 1991 (28)",Paraguay,£3.60m
24,Centre-Forward,Rodrigo Palacio,"Feb 5, 1982 (38)",Argentina / Spain,£360k
1,Goalkeeper,Emil Audero,"Jan 18, 1997 (23)",Italy,£10.80m
22,Goalkeeper,Andrea Seculin,"Jul 14, 1990 (29)",Italy,£270k
30,Goalkeeper,Wladimiro Falcone,"Apr 12, 1995 (25)",Italy,£135k
15,Centre-Back,Omar Colley,"Oct 24, 1992 (27)",The Gambia,£4.95m
34,Centre-Back,Maya Yoshida,"Aug 24, 1988 (31)",Japan,£3.60m
5,Centre-Back,Julian Chabot,"Feb 12, 1998 (22)",Germany / France,£2.88m
21,Centre-Back,Lorenzo Tonelli,"Jan 17, 1990 (30)",Italy,£2.52m
25,Centre-Back,Alex Ferrari,"Jul 1, 1994 (25)",Italy,£1.80m
29,Left-Back,Nicola Murru,"Dec 16, 1994 (25)",Italy,£4.68m
-,Left-Back,Dodô,"Feb 6, 1992 (28)",Brazil / Portugal,£1.17m
3,Left-Back,Tommaso Augello,"Aug 30, 1994 (25)",Italy,£720k
24,Right-Back,Bartosz Bereszynski,"Jul 12, 1992 (27)",Poland,£5.85m
12,Right-Back,Fabio Depaoli,"Apr 24, 1997 (22)",Italy,£3.60m
6,Defensive Midfield,Albin Ekdal,"Jul 28, 1989 (30)",Sweden,£2.88m
7,Central Midfield,Karol Linetty,"Feb 2, 1995 (25)",Poland,£9.90m
14,Central Midfield,Jakub Jankto,"Jan 19, 1996 (24)",Czech Republic,£8.55m
4,Central Midfield,Ronaldo Vieira,"Jul 19, 1998 (21)",England / Guinea-Bissau,£5.67m
91,Central Midfield,Andrea Bertolacci,"Jan 11, 1991 (29)",Italy,£2.16m
26,Central Midfield,Mehdi Léris,"May 23, 1998 (21)",France / Algeria,£2.07m
18,Central Midfield,Morten Thorsby,"May 5, 1996 (23)",Norway,£1.80m
8,Central Midfield,Édgar Barreto,"Jul 15, 1984 (35)",Paraguay / Italy,£360k
11,Attacking Midfield,Gastón Ramírez,"Dec 2, 1990 (29)",Uruguay,£5.85m
20,Attacking Midfield,Gonzalo Maroni,"Mar 18, 1999 (21)",Argentina,£4.05m
23,Centre-Forward,Manolo Gabbiadini,"Nov 26, 1991 (28)",Italy,£8.55m
17,Centre-Forward,Antonino La Gumina,"Mar 6, 1996 (24)",Italy,£3.42m
9,Centre-Forward,Federico Bonazzoli,"May 21, 1997 (22)",Italy,£1.44m
27,Centre-Forward,Fabio Quagliarella,"Jan 31, 1983 (37)",Italy,£1.44m
1,Goalkeeper,Marco Silvestri,"Mar 2, 1991 (29)",Italy,£4.32m
96,Goalkeeper,Boris Radunović,"May 26, 1996 (23)",Serbia,£428k
22,Goalkeeper,Alessandro Berardi,"Jan 16, 1991 (29)",Italy,£45k
24,Centre-Back,Marash Kumbulla,"Feb 8, 2000 (20)",Albania / Italy,£20.25m
13,Centre-Back,Amir Rrahmani,"Feb 24, 1994 (26)",Kosovo / Albania,£8.55m
21,Centre-Back,Koray Günter,"Aug 16, 1994 (25)",Germany / Turkey,£2.16m
27,Centre-Back,Pawel Dawidowicz,"May 20, 1995 (24)",Poland,£1.44m
15,Centre-Back,Salvatore Bocchetti,"Nov 30, 1986 (33)",Italy,£720k
33,Centre-Back,Alan Empereur,"Mar 10, 1994 (26)",Brazil / Italy,£360k
6,Centre-Back,Matteo Lovato,"Feb 14, 2000 (20)",Italy,£135k
23,Left-Back,Federico Dimarco,"Nov 10, 1997 (22)",Italy,£3.60m
5,Right-Back,Davide Faraoni,"Oct 25, 1991 (28)",Italy,£2.88m
98,Right-Back,Claud Adjapong,"May 6, 1998 (21)",Italy / Ghana,£2.43m
4,Defensive Midfield,Miguel Veloso,"May 11, 1986 (33)",Portugal,£720k
25,Defensive Midfield,Andrea Danzi,"Feb 25, 1999 (21)",Italy,£405k
34,Central Midfield,Sofyan Amrabat,"Aug 21, 1996 (23)",Morocco / Netherlands,£13.05m
32,Central Midfield,Matteo Pessina,"Apr 21, 1997 (22)",Italy,£5.85m
20,Central Midfield,Mattia Zaccagni,"Jun 16, 1995 (24)",Italy,£4.95m
7,Central Midfield,Emmanuel Badu,"Dec 2, 1990 (29)",Ghana,£855k
18,Central Midfield,Lucas Felippe,"May 3, 2000 (19)",Brazil / Spain,£68k
88,Left Midfield,Darko Lazovic,"Sep 15, 1990 (29)",Serbia,£3.60m
14,Attacking Midfield,Valerio Verre,"Jan 11, 1994 (26)",Italy,£2.88m
8,Attacking Midfield,Valentin Eysseric,"Mar 25, 1992 (28)",France,£1.08m
16,Left Winger,Fabio Borini,"Mar 29, 1991 (29)",Italy,£3.60m
29,Centre-Forward,Eddie Salcedo,"Oct 1, 2001 (18)",Italy / Colombia,£7.20m
9,Centre-Forward,Mariusz Stepinski,"May 12, 1995 (24)",Poland,£2.70m
10,Centre-Forward,Samuel Di Carmine,"Sep 29, 1988 (31)",Italy,£1.26m
11,Centre-Forward,Giampaolo Pazzini,"Aug 2, 1984 (35)",Italy,£293k
1,Goalkeeper,Mattia Perin,"Nov 10, 1992 (27)",Italy,£7.20m
13,Goalkeeper,Salvador Ichazo,"Jan 26, 1992 (28)",Uruguay / Italy,£270k
22,Goalkeeper,Federico Marchetti,"Feb 7, 1983 (37)",Italy,£180k
17,Centre-Back,Cristian Romero,"Apr 27, 1998 (21)",Argentina,£12.15m
92,Centre-Back,Adama Soumaoro,"Jun 18, 1992 (27)",France / Mali,£7.20m
14,Centre-Back,Davide Biraschi,"Jul 2, 1994 (25)",Italy,£2.88m
2,Centre-Back,Cristián Zapata,"Sep 30, 1986 (33)",Colombia,£1.44m
5,Centre-Back,Edoardo Goldaniga,"Nov 2, 1993 (26)",Italy,£1.44m
55,Centre-Back,Andrea Masiello,"Feb 5, 1986 (34)",Italy,£1.08m
3,Left-Back,Antonio Barreca,"Mar 18, 1995 (25)",Italy,£2.88m
4,Left-Back,Domenico Criscito,"Dec 30, 1986 (33)",Italy,£2.16m
18,Right-Back,Paolo Ghiglione,"Feb 2, 1997 (23)",Italy,£2.88m
32,Right-Back,Peter Ankersen,"Sep 22, 1990 (29)",Denmark,£1.80m
20,Defensive Midfield,Lasse Schöne,"May 27, 1986 (33)",Denmark,£1.80m
21,Defensive Midfield,Ivan Radovanovic,"Aug 29, 1988 (31)",Serbia,£1.80m
16,Defensive Midfield,Sebastian Eriksson,"Jan 31, 1989 (31)",Sweden,£585k
85,Defensive Midfield,Valon Behrami,"Apr 19, 1985 (35)",Switzerland / Kosovo,£428k
27,Central Midfield,Stefano Sturaro,"Mar 9, 1993 (27)",Italy,£7.20m
8,Central Midfield,Lukas Lerager,"Jul 12, 1993 (26)",Denmark,£3.60m
29,Central Midfield,Francesco Cassata,"Jul 16, 1997 (22)",Italy,£2.16m
15,Central Midfield,Filip Jagiello,"Aug 8, 1997 (22)",Poland,£1.08m
33,Left Midfield,Marko Pajac,"May 11, 1993 (26)",Croatia,£1.08m
10,Right Winger,Iago Falque,"Jan 4, 1990 (30)",Spain,£5.85m
19,Second Striker,Goran Pandev,"Jul 27, 1983 (36)",North Macedonia / Italy,£293k
99,Centre-Forward,Andrea Pinamonti,"May 19, 1999 (20)",Italy,£12.15m
9,Centre-Forward,Antonio Sanabria,"Mar 4, 1996 (24)",Paraguay / Spain,£5.85m
30,Centre-Forward,Andrea Favilli,"May 17, 1997 (22)",Italy,£4.05m
23,Centre-Forward,Mattia Destro,"Mar 20, 1991 (29)",Italy,£2.16m
1,Goalkeeper,Juan Musso,"May 6, 1994 (25)",Argentina / Italy,£10.80m
88,Goalkeeper,Nícolas,"Apr 12, 1988 (32)",Brazil / Italy,£360k
27,Goalkeeper,Samuele Perisan,"Aug 21, 1997 (22)",Italy,£135k
